isosmiles,cmpdname,estimated_sys_score
CCCCOC(=O)NS(=O)(=O)C1=C(C=C(S1)CC(C)C)C2=CC=C(C=C2)CN3C=CN=C3,Butyl N-[3-[4-(imidazol-1-ylmethyl)phenyl]-5-(2-methylpropyl)thiophen-2-yl]sulfonylcarbamate,115.36467850967344
CCO/N=C(/C1=NSC(=N1)NP(=O)(O)O)\\C(=O)NC2C3N(C2=O)C(=C(CS3)SC4=NC(=CS4)C5=CC=[N+](C=C5)C)C(=O)O,"7-[[(2Z)-2-ethoxyimino-2-[5-(phosphonoamino)-1,2,4-thiadiazol-3-yl]acetyl]amino]-3-[[4-(1-methylpyridin-1-ium-4-yl)-1,3-thiazol-2-yl]sulfanyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",35.642430817629844
C[C@H](C1=CC=C(C=C1)CC(C)C)C(=O)NS(=O)(=O)C,Reparixin,87.24395756292854
C[C@]12CCC3C(C1CCC2=O)CC=C4[C@@]3(CC[C@@H](C4)O)C,"(3S,10R,13S)-3-hydroxy-10,13-dimethyl-1,2,3,4,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-17-one",-49.24303991353106
CC1=CN=C2N1C3=C(C=C(C=C3)Br)C(=N[C@H]2CCC(=O)OC)C4=CC=CC=N4,Remimazolam,63.48130895000865
CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O.O,Azithromycin Monohydrate,-12.945384274410534
C1=CC(=CC=C1N/C(=N/C(=NCCCCCCN=C(/N=C(/NC2=CC=C(C=C2)Cl)\\N)N)N)/N)Cl.C(O)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O,"D-Gluconic acid, compd. with N1,N14-bis(4-chlorophenyl)-3,12-diimino-2,4,11,13-tetraazatetradecanediimidamide (1:1)",36.50372703923478
C1CN(CCC12C3=CC=CC=C3NC(=O)O2)CCC4=CC=C(C=C4)C(F)(F)F,"1'-[2-[4-(trifluoromethyl)phenyl]ethyl]spiro[1H-3,1-benzoxazine-4,4'-piperidine]-2-one",55.87410188818218
C/C(=C\\C=C\\C=C(\\C=C\\C=C(\\C(=O)[O-])/C)/C)/C=C/C=C(/C(=O)[O-])\\C.[Na+].[Na+],Trans sodium crocetinate,-24.47224662017508
C=C(CC(=O)O)O,3-hydroxybut-3-enoic Acid,-8.016863174092821
C1[C@@H](O1)CN2C(=O)N(C(=O)N(C2=O)C[C@H]3CO3)C[C@H]4CO4,"1,3,5-tris[[(2S)-oxiran-2-yl]methyl]-1,3,5-triazinane-2,4,6-trione",5.819741140603811
[2H]/C(=C(\\[2H])/C/C(=C(/[2H])\\CCCCCCCC(=O)O)/[2H])/CCCCC,Linoleic Acid-d4,18.45153727569576
[2H]C([2H])([2H])CCCCCCCCCCCCCCC(=O)O,"Palmitic acid-16,16,16-d3",18.91013827140625
CS(=O)(=O)CCC#N,Dapansutrile,24.76500813183387
C1CCNC(C1)[C@H](C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,"(S)-[2,8-bis(trifluoromethyl)quinolin-4-yl]-piperidin-2-ylmethanol",27.53145639797444
[2H]C([2H])(C(=O)O)C([2H])([2H])C(=O)O,"Succinic acid-2,2,3,3-d4",5.666499437015332
CC(C)CCCC(C)CCCC(C)CCCC(C)C=O,Pristanal,6.591661261143156
CCCCCCNC(=O)O,N-Hexylcarbamic acid,30.527687682594383
CCCC[C@@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1,N-[N-[(Phenylmethoxy)carbonyl]-L-leucyl]-L-norleucinol,126.70182895239256
CC(=C(C(=O)O)O)C,2-Hydroxy-3-methylbut-2-enoic acid,-3.630680183380315
CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)([O-])OP(=O)([O-])[O-],Thiamin diphosphate,68.73191533461839
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])[O-])O)N,3'-O-phosphonatoadenosine,9.844620891705375
C1=CC=C2C(=C1)N=NN2OC(=O)C3=CC4=C(C=C3)NC=C4,benzotriazol-1-yl 1H-indole-5-carboxylate,84.02773192861297
CC[C@H](C)[C@@H](C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)N)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)C,Thymalfasin,88.97526689754099
[2H]C([2H])(C(=O)O)C(C(=O)O)(C([2H])([2H])C(=O)O)O,"Citric acid-2,2,4,4-d4",5.846358677724767
[2H]C([2H])([2H])CCCCCCCCCCCCCCCCC(=O)O,"Octadecanoic-18,18,18-d3 acid",18.91013827140625
C[C@]12CCC(=O)C=C1C=C[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(CCC(=O)O)O)C.[K],CID 16219160,-62.02800313751986
CC(C)NC1=NC2=CC=CC=C2N1,2-(Isopropylamino)-1H-benzoimidazole,54.92753910942644
CC1=CC2=C(C=C1)C(=CN2)C(=O)O,6-methyl-1H-indole-3-carboxylic acid,34.6105281081633
C1CC(=O)NC1C(=O)[O-],5-Oxoprolinate,7.2892887259165
C1C=CN(C=C1C(=O)N)[C@@H]2[C@H]([C@H]([C@@H](O2)COP(=O)(O)OP(=O)(O)OC[C@H]3[C@@H]([C@@H]([C@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,Dihydrocodehydrogenase II,-12.915347901476537
C1[C@H]([C@@H](O[C@@H]1O)CO)O,"(2S,4R,5S)-5-(Hydroxymethyl)oxolane-2,4-diol",-12.381173891983378
CN1C=NC2=C(N=C(N=C21)N)N,"9-Methyl-9H-purine-2,6-diamine",29.384226921538698
C1=C(C=NC=C1Br)CN,(5-Bromopyridin-3-yl)methanamine,21.653893482182788
C1CNC(=O)[C@@H]1C[C@@H](/C=C/C(=O)O)N,"(E,4S)-4-azanyl-5-[(3S)-2-oxidanylidenepyrrolidin-3-yl]pent-2-enoic acid",-41.8146684952618
CCN1CCN(C(=O)C1=O)C(=O)N[C@@H](C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].C[C@@]1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)O)CN3C=CN=N3.[Na+],Piperacillin-tazobactam,69.84608178958572
CC1(C(=O)N(C2=C(O1)C=CC(=N2)NC3=NC(=NC=C3F)NC4=CC(=C(C(=C4)OC)OC)OC)COP(=O)([O-])[O-])C.O.O.O.O.O.O.[Na+].[Na+],Fostamatinib disodium,91.0649161892584
C(CCC(=O)N)CC(CCSCN)S,8-[(Aminomethyl)sulfanyl]-6-sulfanyloctanamide,-1.5039399249995744
C1=CC=C(C=C1)C(C2=CC=CC=C2)[S@](=O)CC(=O)NO,"Adrafinil, (R)-",53.97115084379516
CC1=CC(=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)C)C,"1-[4-(2,4-Dimethylphenyl)sulfonylpiperazin-1-yl]ethanone",107.72262288521216
CC1=CC=C(C=C1)C(=O)N2CCN(CC2)C(=O)C,1-Acetyl-4-[(4-methylphenyl)carbonyl]piperazine,95.7421797116874
CC(=O)N1CCC(CC1)C(=O)NC2=CN=C(C=C2)OC,1-acetyl-N-(6-methoxypyridin-3-yl)piperidine-4-carboxamide,116.60444811183748
CN1C=C(C=N1)C(=O)NC2=CC=C(C=C2)O,N-(4-hydroxyphenyl)-1-methyl-1H-pyrazole-4-carboxamide,88.36008109329457
CC(=O)N1CCN(CC1)CC2=CSC=C2,1-[4-(Thiophen-3-ylmethyl)piperazin-1-yl]ethanone,86.20966217437707
C1CN(CCC1O)CC2=CSC=C2,1-(Thiophen-3-ylmethyl)piperidin-4-ol,57.08743984251024
CNC(=O)CN1C=NC2=CC=CC=C21,"1-Benzimidazoleacetamide,N-methyl-(6CI)",81.57007474604607
C1=CC=C(C(=C1)CNC2=CNN=C2)F,N-[(2-fluorophenyl)methyl]-1H-pyrazol-4-amine,68.1830252446608
CC1=CN2C(=O)C=C(N=C2C(=C1)[C@@H](C)NC3=CC=CC=C3C(=O)O)N4CCOCC4,"2-[[(1R)-1-[7-Methyl-2-(4-morpholinyl)-4-oxo-4H-pyrido[1,2-a]pyrimidin-9-yl]ethyl]amino]benzoic acid",58.74354252745616
CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N2CCC[C@H]2C(=O)O)NC(=O)[C@H](CC3=CC=C(C=C3)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](C)N,Alamandine,113.34190477128588
[2H]C([2H])([2H])CCCCCCCCCCCCCCCCCCC(=O)O,"Eicosanoic-20,20,20-d3 Acid",18.91013827140625
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)C=C)O,acryloyl-CoA(4-),46.5949216210291
CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)[O-])NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCC[NH+]=C(N)N)NC(=O)[C@H](CC(=O)[O-])[NH3+],Ile(5)-angiotensin II dizwitterion,211.37329450253
CC(=O)NC1=C(C=CC(=C1)C(=O)O)F,3-Acetamido-4-fluorobenzoic acid,41.58610887830032
CC1=C(C=C(C(=O)N1C2=CC=CC(=C2)C(F)(F)F)C(=O)NCC3=NC=C(C=C3)S(=O)(=O)C)C4=CC=NN4C,Alvelestat,109.41098361769224
CC(C)(C)C1=CC=C(C=C1)N([C@H](C2=CN=CC=C2)C(=O)NC(C)(C)C)C(=O)C3=CC=CO3,N-[(1R)-2-(tert-butylamino)-2-oxo-1-(3-pyridinyl)ethyl]-N-(4-tert-butylphenyl)-2-furancarboxamide,149.395580579193
CCCC1=C(NN(C1=O)C2=CC=CC=N2)C3=CC=CC=C3,3-phenyl-4-propyl-1-(pyridin-2-yl)-1H-pyrazol-5-ol,43.25880145419991
CCN1C=C(C=N1)NC(=O)C2=CC=C(C=C2)F,N-(1-ethyl-1H-pyrazol-4-yl)-4-fluorobenzamide,114.15352013865257
CCN1C=C(C=N1)NC(=O)C2CCC2,N-(1-ethyl-1H-pyrazol-4-yl)cyclobutanecarboxamide,85.14821631583321
C1=CC=C2C(=C1)N=C(S2)CC[C@@H](C(=O)O)N,"(2S)-2-amino-4-(1,3-benzothiazol-2-yl)butanoic acid",59.06608289150969
CC(C)OC1=C(C=C(C=C1)C2=NC(=NO2)C3=C4CC[C@@H](C4=CC=C3)NCCO)C#N,Ozanimod,44.5968096572284
CCCC[C@@H]([C@H](C(=O)NC1CC1)O)NC(=O)[C@@H]2[C@@H]3[C@@H](C3(C)C)CN2C(=O)[C@H](C(C)(C)C)NC(=O)NC4(CCCCC4)CS(=O)(=O)C(C)(C)C,"(1r,2s,5s)-3-[n-({1-[(Tert-Butylsulfonyl)methyl]cyclohexyl}carbamoyl)-3-Methyl-L-Valyl]-N-{(1s)-1-[(1r)-2-(Cyclopropylamino)-1-Hydroxy-2-Oxoethyl]pentyl}-6,6-Dimethyl-3-Azabicyclo[3.1.0]hexane-2-Carboxamide",36.45642636220286
CSC1=NN2C(=C(N=NC2=N1)[N+](=O)[O-])[O-].O.O.[Na+],Triazavirin,33.36510922554215
COC1=CC(=CC(=C1OC)OC)C(=O)C2=CN=C(N2)C3=CNC4=CC=CC=C43,"(2-(1H-indol-3-yl)-1H-imidazol-4-yl)(3,4,5-trimethoxyphenyl)methanone",77.30774686362996
C1=CN(C(=O)NC1=O)[C@@H]2[C@H]([C@H]([C@@H](O2)COP(=O)(O)OP(=O)(O)OC3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)O)O)O,"[({[(2S,3R,4S,5S)-5-(2,4-dioxo-1,2,3,4-tetrahydropyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}(hydroxy)phosphoryl)oxy]({[(3S,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy})phosphinic acid",46.66560163124497
C1[C@@H]([C@H](OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)OP(=O)(O)O)O,"[(2R,3S)-5-(6-aminopurin-9-yl)-3-hydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate",33.64564231270671
C[C@H](CCCC(C)(C)O)[C@H]1CCC2[C@@]1(CCC3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,25-Hydroxycholest-5-en-3-ol,-15.914474063685033
C([C@@H](C(C(=O)C(=O)C(=O)O)O)O)O,"(5S)-4,5,6-trihydroxy-2,3-dioxohexanoic acid",1.6033008250776029
CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O,"Beta-1,4-mannose-N-acetylglucosamine",32.4060147388777
CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)CO)O)O[C@@H]3[C@@H]([C@@H]([C@H]([C@@H](O3)CO)O)O[C@H]4[C@@H]([C@@H]([C@H]([C@@H](O4)CO)O)O)O)O)O)O,(a-D-mannosyl)2-b-D-mannosyl-N-acetylglucosamine,34.66607771694052
CC(CCC(=O)NCC(=O)O)C1CCC2[C@@]1(CCC3C2[C@@H](CC4[C@@]3(CC[C@H](C4)O)C)O)C,Chenodeoxyglycocholic acid,4.462134100941121
CN(C1CCCCCC1)S(=O)(=O)C,N-cycloheptyl-N-methylmethanesulfonamide,45.9105668223411
CC(C)C1=NC=C(C(=N1)C(=O)N)Cl,5-Chloro-2-(propan-2-yl)pyrimidine-4-carboxamide,52.09199999891837
C1=CC2=C(C=C1C(F)(F)F)N=C(S2)CN3C(=O)C4=NC=CN=C4C(=N3)CC(=O)O,Aldose reductase-IN-1,76.30149121106392
C1=CSC(=N1)C2=NC=NN2,"3-(1,3-thiazol-2-yl)-4H-1,2,4-triazole",25.050247327658028
CCC[C@@H]([C@H](C(=O)NC1CC1)O)NC(=O)[C@@H]2[C@H]3CCC[C@H]3CN2C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C4CCCCC4)NC(=O)C5=NC=CN=C5,"(1s,3ar,6as)-2-[(2s)-2-({(2s)-2-Cyclohexyl-2-[(Pyrazin-2-Ylcarbonyl)amino]acetyl}amino)-3,3-Dimethylbutanoyl]-N-[(2r,3s)-1-(Cyclopropylamino)-2-Hydroxy-1-Oxohexan-3-Yl]octahydrocyclopenta[c]pyrrole-1-Carboxamide",76.251603534609
CC1=C(C=C(C=C1)CS(=O)(=O)N)F,1-(3-Fluoro-4-methylphenyl)methanesulfonamide,56.68411158846061
CCN(C1CCOCC1)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C4=CC=C(C=C4)CN5CCOCC5,Tazemetostat,161.84714982849525
C1=C(C=NC(=N1)C(F)(F)F)C(=O)N,2-(Trifluoromethyl)pyrimidine-5-carboxamide,32.391425831599626
C1C(=O)NC2=C(S1)C=C(C=C2)C(=O)O,"3-oxo-3,4-dihydro-2H-1,4-benzothiazine-7-carboxylic acid",-2.3365047610222045
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COP(=O)(O)O)O)C)O)F)C.[Na].[Na],CID 68746916,-63.83864617649097
CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)N[C@@H](CC3CCC3)[C@H](C(=O)N)O)C,"(1R,2S,5S)-N-[(2S,3R)-4-amino-1-cyclobutyl-3-hydroxy-4-oxobutan-2-yl]-3-[N-(tert-butylcarbamoyl)-3-methyl-L-valyl]-6,6-dimethyl-3-azabicyclo[3.1.0]hexane-2-carboxamide",16.433146771597986
O.[O-2].[O-2].[O-2].O=[Si]=O.O=[Si]=O.O=[Si]=O.O=[Si]=O.[Al+3].[Al+3],Montmorillonite,9.855715436118423
CN1CCCC2=C1C=C(C=C2)S(=O)(=O)N,"1-Methyl-1,2,3,4-tetrahydroquinoline-7-sulfonamide",51.53534670067516
C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.[Na+],Nadide sodium,69.22405744667203
CCO/N=C(\\C1=NSC(=N1)NP(=O)(O)O)/C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)SC4=NC(=CS4)C5=CC=[N+](C=C5)C)C(=O)[O-],"(6R,7R)-7-[[(2E)-2-ethoxyimino-2-[5-(phosphonoamino)-1,2,4-thiadiazol-3-yl]acetyl]amino]-3-[[4-(1-methylpyridin-1-ium-4-yl)-1,3-thiazol-2-yl]sulfanyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",49.16382890267936
CCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,3-Ketostearoyl-coenzyme A,86.31908225092378
CCCCCCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,3-ketohexacosanoyl-CoA(4-),86.31908225092378
COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)OC(=O)CCC(=O)[O-])COC(=O)CCC(=O)[O-])O.COC1=C(C=CC(=C1)[C@H]2[C@@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)OC(=O)CCC(=O)[O-])COC(=O)CCC(=O)[O-])O.[Na+].[Na+].[Na+].[Na+],Legalon SIL,24.568714676208867
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COP(=O)([O-])[O-])O)C)O)F)C.O.[Na+].[Na+],Dexamethasone 21-phosphate disodium salt hydrate,-61.24166910289286
CC1=C(C=C(C=C1)NC(=O)N[C@@H](C)CO)F,N-(3-fluoro-4-methylphenyl)-N'-[(2S)-1-hydroxypropan-2-yl]urea,105.92322584671405
C[C@H]1CN(CCO1)C(=O)CN2C=CC=N2,1-[(2~{S})-2-methylmorpholin-4-yl]-2-pyrazol-1-yl-ethanone,62.331425353108685
C[C@H]1CCCN(CC1)C(=O)C2=CSC=N2,"[(4S)-4-methylazepan-1-yl]-(1,3-thiazol-4-yl)methanone",71.93226301800672
CN(CCC(=O)O)C1=NC=NC2=C1C=CN2,"N-methyl-N-7H-pyrrolo[2,3-d]pyrimidin-4-yl-beta-alanine",47.250048560895145
C1=C(C=NN1CCO)C(=O)N,1-(2-hydroxyethyl)-1H-pyrazole-4-carboxamide,43.30902346516921
CC.C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COP(=O)(O)O)O)C)O)F)C.[Na].[Na],Dexamethasone 21-phosphate disodium salt,-63.83864617649097
C1CC2(CC2)CN(C1)C3=NC=NC4=C3C=CN4,"4-(5-azaspiro[2.5]octan-5-yl)-7H-pyrrolo[2,3-d]pyrimidine",45.94626889280336
CC(C)(C)OC(=O)NC1CCCCC/C=C/[C@@H]2C[C@]2(NC(=O)[C@@H]3C[C@H](CN3C1=O)OC(=O)N4CC5=C(C4)C(=CC=C5)F)C(=O)NS(=O)(=O)C6CC6,"[(1S,4R,6S,7E,18R)-4-(cyclopropylsulfonylcarbamoyl)-14-[(2-methylpropan-2-yl)oxycarbonylamino]-2,15-dioxo-3,16-diazatricyclo[14.3.0.04,6]nonadec-7-en-18-yl] 4-fluoro-1,3-dihydroisoindole-2-carboxylate",15.678700009659824
CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCNCC3)NC4=NC(=CS4)C5=CN=CC=C5,"N-(4-methyl-3-{[4-(pyridin-3-yl)-1,3-thiazol-2-yl]amino}phenyl)-4-[(piperazin-1-yl)methyl]benzamide",205.8882568679836
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1C([C@@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)C4=CC=C(C=C4)O)O,"S-[2-[3-[[(2R)-4-[[[(2R,4S,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 4-hydroxybenzenecarbothioate",71.77328440591332
CO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)COS(=O)(=O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)C(=O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COS(=O)(=O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O[C@@H]5[C@@H]([C@H]([C@@H]([C@H](O5)COS(=O)(=O)O)O)O)NS(=O)(=O)O)O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O)NS(=O)(=O)O.[Na].[Na].[Na].[Na].[Na].[Na].[Na].[Na].[Na].[Na],CID 131844884,6.934943670988689
C[C@]12CC[C@H]3[C@H]([C@@H]1[C@H]([C@H]([C@@H]2O)O)O)CCC4=C3C=CC(=C4)O.O,Unii-KC3GI9UM9V,-27.39367135252778
C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=C(NC4=O)N)O)OP(=O)(O1)O,Cyclic guanosine monophosphate,-25.875147957019983
C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)CO)O,2'-Deoxyguanosine,2.127618768637048
C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CNC3=O)CO)O,2'-Deoxyinosine,18.020996705860576
C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)OP(=O)(O)O)O,2'-Deoxyguanosine-5'-diphosphate,11.529925596454834
C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)O)O,2'-Deoxyguanosine 5'-monophosphate,12.997865012205615
C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,2'-Deoxyguanosine-5'-triphosphate,9.915100124787026
C1C(=NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,Dihydrofolic acid,40.21555837848121
C1C(=NC2=C(N1)N=C(NC2=O)N)[C@@H]([C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,Dihydroneopterin triphosphate,-7.294574746666707
C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CNC3=O)COP(=O)(O)O)O,2'-Deoxyinosine 5'-monophosphate,30.39532467300681
C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CNC3=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,2'-Deoxyinosine triphosphate,27.312559785588224
C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,Guanosine-5'-diphosphate,13.794256096201453
C[C@@H]1C(=O)[C@@H]([C@@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=C(NC4=O)N)O)O)O)O,GDP-4-keto-6-deoxymannose,0.9833505680858252
C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=C(NC2=O)N,Guanosine-5'-monophosphate,15.40908156786926
C1=NC2=C(N1)C(=O)NC(=N2)N,Guanine,25.95809473082334
C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=C(NC2=O)N,Guanosine,9.331248734064804
C1=NC2=C(N1)C(=O)NC=N2,Hypoxanthine,22.850979979432235
C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,Inosinic acid,26.76626199871528
C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Inosine,19.15308624412018
C1[C@@H]2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O,"5,10-Methylenetetrahydrofolate",16.97188547192022
C1C(NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,Tetrahydrofolic acid,48.37861941170523
C1C(NC2=C(N1)N=C(NC2=O)N)CN(C=O)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,10-Formyltetrahydropteroylglutamic acid,11.921130486006325
CC(C(C1CN=C2C(=N1)C(=O)NC(=N2)N)O)O,"6,7-Dihydrobiopterin",-27.44282113315676
CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)N[C@H](CCC(=O)O)C(=O)O,5-Methyltetrahydrofolate,35.98338788934759
C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O.C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O.C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,Rintatolimod,57.80745738724637
